STD_ZIP5,STUSPS,category_x,event_index,category_y
01003,MA,LIMITED,1.0,LIMITED
01011,MA,LIMITED,1.0,LIMITED
01012,MA,LIMITED,1.0,LIMITED
01026,MA,LIMITED,1.0,LIMITED
01032,MA,LIMITED,1.0,LIMITED
01039,MA,LIMITED,1.0,LIMITED
01054,MA,LIMITED,1.0,LIMITED
01070,MA,LIMITED,1.0,LIMITED
01072,MA,LIMITED,1.0,LIMITED
01084,MA,LIMITED,1.0,LIMITED
01088,MA,LIMITED,1.0,LIMITED
01096,MA,LIMITED,1.0,LIMITED
01098,MA,LIMITED,1.0,LIMITED
01201,MA,LIMITED,1.0,LIMITED
01202,MA,LIMITED,1.0,LIMITED
01220,MA,LIMITED,1.0,LIMITED
01222,MA,LIMITED,1.0,LIMITED
01223,MA,LIMITED,1.0,LIMITED
01224,MA,LIMITED,1.0,LIMITED
01225,MA,LIMITED,1.0,LIMITED
01226,MA,LIMITED,1.0,LIMITED
01227,MA,LIMITED,1.0,LIMITED
01230,MA,LIMITED,1.0,LIMITED
01235,MA,LIMITED,1.0,LIMITED
01236,MA,LIMITED,1.0,LIMITED
01237,MA,LIMITED,1.0,LIMITED
01238,MA,LIMITED,1.0,LIMITED
01240,MA,LIMITED,1.0,LIMITED
01245,MA,LIMITED,1.0,LIMITED
01247,MA,LIMITED,1.0,LIMITED
01253,MA,LIMITED,1.0,LIMITED
01254,MA,LIMITED,1.0,LIMITED
01255,MA,LIMITED,1.0,LIMITED
01256,MA,LIMITED,1.0,LIMITED
01257,MA,LIMITED,1.0,LIMITED
01258,MA,LIMITED,1.0,LIMITED
01259,MA,LIMITED,1.0,LIMITED
01266,MA,LIMITED,1.0,LIMITED
01267,MA,LIMITED,1.0,LIMITED
01270,MA,LIMITED,1.0,LIMITED
01301,MA,LIMITED,1.0,LIMITED
01302,MA,LIMITED,1.0,LIMITED
01330,MA,LIMITED,1.0,LIMITED
01331,MA,LIMITED,1.0,LIMITED
01337,MA,LIMITED,1.0,LIMITED
01338,MA,LIMITED,1.0,LIMITED
01339,MA,LIMITED,1.0,LIMITED
01340,MA,LIMITED,1.0,LIMITED
01341,MA,LIMITED,1.0,LIMITED
01342,MA,LIMITED,1.0,LIMITED
01343,MA,LIMITED,1.0,LIMITED
01344,MA,LIMITED,1.0,LIMITED
01346,MA,LIMITED,1.0,LIMITED
01349,MA,LIMITED,1.0,LIMITED
01350,MA,LIMITED,1.0,LIMITED
01351,MA,LIMITED,1.0,LIMITED
01354,MA,LIMITED,1.0,LIMITED
01355,MA,LIMITED,1.0,LIMITED
01360,MA,LIMITED,1.0,LIMITED
01364,MA,LIMITED,1.0,LIMITED
01366,MA,LIMITED,1.0,LIMITED
01367,MA,LIMITED,1.0,LIMITED
01368,MA,LIMITED,1.0,LIMITED
01370,MA,LIMITED,1.0,LIMITED
01373,MA,LIMITED,1.0,LIMITED
01375,MA,LIMITED,1.0,LIMITED
01376,MA,LIMITED,1.0,LIMITED
01378,MA,LIMITED,1.0,LIMITED
01379,MA,LIMITED,1.0,LIMITED
01380,MA,LIMITED,1.0,LIMITED
01430,MA,LIMITED,1.0,LIMITED
01431,MA,LIMITED,1.0,LIMITED
01436,MA,LIMITED,1.0,LIMITED
01438,MA,LIMITED,1.0,LIMITED
01440,MA,LIMITED,1.0,LIMITED
01452,MA,LIMITED,1.0,LIMITED
01468,MA,LIMITED,1.0,LIMITED
01473,MA,LIMITED,1.0,LIMITED
01475,MA,LIMITED,1.0,LIMITED
01543,MA,LIMITED,1.0,LIMITED
01612,MA,LIMITED,1.0,LIMITED
03031,NH,LIMITED,1.0,LIMITED
03032,NH,LIMITED,1.0,LIMITED
03034,NH,LIMITED,1.0,LIMITED
03036,NH,LIMITED,1.0,LIMITED
03037,NH,LIMITED,1.0,LIMITED
03038,NH,LIMITED,1.0,LIMITED
03042,NH,LIMITED,1.0,LIMITED
03043,NH,LIMITED,1.0,LIMITED
03044,NH,LIMITED,1.0,LIMITED
03045,NH,LIMITED,1.0,LIMITED
03046,NH,LIMITED,1.0,LIMITED
03047,NH,LIMITED,1.0,LIMITED
03048,NH,LIMITED,1.0,LIMITED
03055,NH,LIMITED,1.0,LIMITED
03057,NH,LIMITED,1.0,LIMITED
03070,NH,LIMITED,1.0,LIMITED
03071,NH,LIMITED,1.0,LIMITED
03077,NH,LIMITED,1.0,LIMITED
03082,NH,LIMITED,1.0,LIMITED
03084,NH,LIMITED,1.0,LIMITED
03086,NH,LIMITED,1.0,LIMITED
03101,NH,LIMITED,1.0,LIMITED
03102,NH,LIMITED,1.0,LIMITED
03103,NH,LIMITED,1.0,LIMITED
03104,NH,LIMITED,1.0,LIMITED
03105,NH,LIMITED,1.0,LIMITED
03106,NH,LIMITED,1.0,LIMITED
03108,NH,LIMITED,1.0,LIMITED
03109,NH,LIMITED,1.0,LIMITED
03110,NH,LIMITED,1.0,LIMITED
03215,NH,LIMITED,1.0,LIMITED
03216,NH,LIMITED,1.0,LIMITED
03217,NH,LIMITED,1.0,LIMITED
03218,NH,LIMITED,1.0,LIMITED
03220,NH,LIMITED,1.0,LIMITED
03221,NH,LIMITED,1.0,LIMITED
03222,NH,LIMITED,1.0,LIMITED
03223,NH,LIMITED,1.0,LIMITED
03224,NH,LIMITED,1.0,LIMITED
03225,NH,LIMITED,1.0,LIMITED
03226,NH,LIMITED,1.0,LIMITED
03227,NH,LIMITED,1.0,LIMITED
03229,NH,LIMITED,1.0,LIMITED
03230,NH,LIMITED,1.0,LIMITED
03233,NH,LIMITED,1.0,LIMITED
03234,NH,LIMITED,1.0,LIMITED
03235,NH,LIMITED,1.0,LIMITED
03237,NH,LIMITED,1.0,LIMITED
03240,NH,LIMITED,1.0,LIMITED
03241,NH,LIMITED,1.0,LIMITED
03242,NH,LIMITED,1.0,LIMITED
03243,NH,LIMITED,1.0,LIMITED
03244,NH,LIMITED,1.0,LIMITED
03245,NH,LIMITED,1.0,LIMITED
03246,NH,LIMITED,1.0,LIMITED
03249,NH,LIMITED,1.0,LIMITED
03251,NH,LIMITED,1.0,LIMITED
03253,NH,LIMITED,1.0,LIMITED
03254,NH,LIMITED,1.0,LIMITED
03255,NH,LIMITED,1.0,LIMITED
03256,NH,LIMITED,1.0,LIMITED
03257,NH,LIMITED,1.0,LIMITED
03258,NH,LIMITED,1.0,LIMITED
03259,NH,LIMITED,1.0,LIMITED
03260,NH,LIMITED,1.0,LIMITED
03261,NH,LIMITED,1.0,LIMITED
03262,NH,LIMITED,1.0,LIMITED
03263,NH,LIMITED,1.0,LIMITED
03264,NH,LIMITED,1.0,LIMITED
03266,NH,LIMITED,1.0,LIMITED
03268,NH,LIMITED,1.0,LIMITED
03269,NH,LIMITED,1.0,LIMITED
03272,NH,LIMITED,1.0,LIMITED
03273,NH,LIMITED,1.0,LIMITED
03275,NH,LIMITED,1.0,LIMITED
03276,NH,LIMITED,1.0,LIMITED
03278,NH,LIMITED,1.0,LIMITED
03279,NH,LIMITED,1.0,LIMITED
03280,NH,LIMITED,1.0,LIMITED
03281,NH,LIMITED,1.0,LIMITED
03282,NH,LIMITED,1.0,LIMITED
03284,NH,LIMITED,1.0,LIMITED
03285,NH,LIMITED,1.0,LIMITED
03287,NH,LIMITED,1.0,LIMITED
03290,NH,LIMITED,1.0,LIMITED
03291,NH,LIMITED,1.0,LIMITED
03301,NH,LIMITED,1.0,LIMITED
03302,NH,LIMITED,1.0,LIMITED
03303,NH,LIMITED,1.0,LIMITED
03304,NH,LIMITED,1.0,LIMITED
03307,NH,LIMITED,1.0,LIMITED
03431,NH,LIMITED,1.0,LIMITED
03440,NH,LIMITED,1.0,LIMITED
03441,NH,LIMITED,1.0,LIMITED
03442,NH,LIMITED,1.0,LIMITED
03443,NH,LIMITED,1.0,LIMITED
03444,NH,LIMITED,1.0,LIMITED
03445,NH,LIMITED,1.0,LIMITED
03446,NH,LIMITED,1.0,LIMITED
03447,NH,LIMITED,1.0,LIMITED
03448,NH,LIMITED,1.0,LIMITED
03449,NH,LIMITED,1.0,LIMITED
03450,NH,LIMITED,1.0,LIMITED
03451,NH,LIMITED,1.0,LIMITED
03452,NH,LIMITED,1.0,LIMITED
03455,NH,LIMITED,1.0,LIMITED
03456,NH,LIMITED,1.0,LIMITED
03457,NH,LIMITED,1.0,LIMITED
03458,NH,LIMITED,1.0,LIMITED
03461,NH,LIMITED,1.0,LIMITED
03462,NH,LIMITED,1.0,LIMITED
03464,NH,LIMITED,1.0,LIMITED
03465,NH,LIMITED,1.0,LIMITED
03466,NH,LIMITED,1.0,LIMITED
03467,NH,LIMITED,1.0,LIMITED
03468,NH,LIMITED,1.0,LIMITED
03470,NH,LIMITED,1.0,LIMITED
03561,NH,LIMITED,1.0,LIMITED
03570,NH,LIMITED,1.0,LIMITED
03574,NH,LIMITED,1.0,LIMITED
03576,NH,LIMITED,1.0,LIMITED
03579,NH,LIMITED,1.0,LIMITED
03580,NH,LIMITED,1.0,LIMITED
03581,NH,LIMITED,1.0,LIMITED
03582,NH,LIMITED,1.0,LIMITED
03583,NH,LIMITED,1.0,LIMITED
03584,NH,LIMITED,1.0,LIMITED
03585,NH,LIMITED,1.0,LIMITED
03586,NH,LIMITED,1.0,LIMITED
03588,NH,LIMITED,1.0,LIMITED
03590,NH,LIMITED,1.0,LIMITED
03592,NH,LIMITED,1.0,LIMITED
03593,NH,LIMITED,1.0,LIMITED
03595,NH,LIMITED,1.0,LIMITED
03597,NH,LIMITED,1.0,LIMITED
03598,NH,LIMITED,1.0,LIMITED
03601,NH,LIMITED,1.0,LIMITED
03602,NH,LIMITED,1.0,LIMITED
03603,NH,LIMITED,1.0,LIMITED
03605,NH,LIMITED,1.0,LIMITED
03607,NH,LIMITED,1.0,LIMITED
03608,NH,LIMITED,1.0,LIMITED
03609,NH,LIMITED,1.0,LIMITED
03740,NH,LIMITED,1.0,LIMITED
03741,NH,LIMITED,1.0,LIMITED
03743,NH,LIMITED,1.0,LIMITED
03745,NH,LIMITED,1.0,LIMITED
03748,NH,LIMITED,1.0,LIMITED
03750,NH,LIMITED,1.0,LIMITED
03751,NH,LIMITED,1.0,LIMITED
03752,NH,LIMITED,1.0,LIMITED
03753,NH,LIMITED,1.0,LIMITED
03754,NH,LIMITED,1.0,LIMITED
03755,NH,LIMITED,1.0,LIMITED
03765,NH,LIMITED,1.0,LIMITED
03766,NH,LIMITED,1.0,LIMITED
03768,NH,LIMITED,1.0,LIMITED
03770,NH,LIMITED,1.0,LIMITED
03771,NH,LIMITED,1.0,LIMITED
03773,NH,LIMITED,1.0,LIMITED
03774,NH,LIMITED,1.0,LIMITED
03777,NH,LIMITED,1.0,LIMITED
03779,NH,LIMITED,1.0,LIMITED
03780,NH,LIMITED,1.0,LIMITED
03781,NH,LIMITED,1.0,LIMITED
03782,NH,LIMITED,1.0,LIMITED
03784,NH,LIMITED,1.0,LIMITED
03785,NH,LIMITED,1.0,LIMITED
03809,NH,LIMITED,1.0,LIMITED
03810,NH,LIMITED,1.0,LIMITED
03812,NH,LIMITED,1.0,LIMITED
03813,NH,MINOR,2.0,MINOR
03814,NH,LIMITED,1.0,LIMITED
03815,NH,LIMITED,1.0,LIMITED
03816,NH,LIMITED,1.0,LIMITED
03817,NH,LIMITED,1.0,LIMITED
03818,NH,MINOR,2.0,MINOR
03819,NH,LIMITED,1.0,LIMITED
03820,NH,LIMITED,1.0,LIMITED
03821,NH,LIMITED,1.0,LIMITED
03823,NH,LIMITED,1.0,LIMITED
03824,NH,LIMITED,1.0,LIMITED
03825,NH,LIMITED,1.0,LIMITED
03826,NH,LIMITED,1.0,LIMITED
03827,NH,LIMITED,1.0,LIMITED
03830,NH,LIMITED,1.0,LIMITED
03832,NH,MINOR,2.0,MINOR
03833,NH,LIMITED,1.0,LIMITED
03835,NH,LIMITED,1.0,LIMITED
03836,NH,LIMITED,1.0,LIMITED
03837,NH,LIMITED,1.0,LIMITED
03838,NH,MINOR,2.0,MINOR
03839,NH,LIMITED,1.0,LIMITED
03840,NH,LIMITED,1.0,LIMITED
03841,NH,LIMITED,1.0,LIMITED
03845,NH,MINOR,2.0,MINOR
03846,NH,MINOR,2.0,MINOR
03847,NH,MINOR,2.0,MINOR
03848,NH,LIMITED,1.0,LIMITED
03849,NH,MINOR,2.0,MINOR
03850,NH,LIMITED,1.0,LIMITED
03851,NH,LIMITED,1.0,LIMITED
03852,NH,LIMITED,1.0,LIMITED
03853,NH,LIMITED,1.0,LIMITED
03855,NH,LIMITED,1.0,LIMITED
03856,NH,LIMITED,1.0,LIMITED
03857,NH,LIMITED,1.0,LIMITED
03860,NH,MINOR,2.0,MINOR
03861,NH,LIMITED,1.0,LIMITED
03864,NH,LIMITED,1.0,LIMITED
03866,NH,LIMITED,1.0,LIMITED
03867,NH,LIMITED,1.0,LIMITED
03868,NH,LIMITED,1.0,LIMITED
03869,NH,LIMITED,1.0,LIMITED
03872,NH,LIMITED,1.0,LIMITED
03873,NH,LIMITED,1.0,LIMITED
03875,NH,LIMITED,1.0,LIMITED
03878,NH,LIMITED,1.0,LIMITED
03882,NH,LIMITED,1.0,LIMITED
03883,NH,LIMITED,1.0,LIMITED
03884,NH,LIMITED,1.0,LIMITED
03885,NH,LIMITED,1.0,LIMITED
03886,NH,LIMITED,1.0,LIMITED
03887,NH,LIMITED,1.0,LIMITED
03890,NH,LIMITED,1.0,LIMITED
03894,NH,LIMITED,1.0,LIMITED
03896,NH,LIMITED,1.0,LIMITED
03897,NH,LIMITED,1.0,LIMITED
03901,ME,LIMITED,1.0,LIMITED
03902,ME,LIMITED,1.0,LIMITED
03903,ME,LIMITED,1.0,LIMITED
03906,ME,LIMITED,1.0,LIMITED
03907,ME,LIMITED,1.0,LIMITED
03908,ME,LIMITED,1.0,LIMITED
03909,ME,LIMITED,1.0,LIMITED
04001,ME,LIMITED,1.0,LIMITED
04002,ME,LIMITED,1.0,LIMITED
04005,ME,LIMITED,1.0,LIMITED
04008,ME,LIMITED,1.0,LIMITED
04009,ME,MINOR,2.0,MINOR
04010,ME,MINOR,2.0,MINOR
04011,ME,LIMITED,1.0,LIMITED
04015,ME,MINOR,2.0,MINOR
04017,ME,LIMITED,1.0,LIMITED
04020,ME,LIMITED,1.0,LIMITED
04021,ME,LIMITED,1.0,LIMITED
04022,ME,MINOR,2.0,MINOR
04024,ME,MINOR,2.0,MINOR
04027,ME,LIMITED,1.0,LIMITED
04029,ME,MINOR,2.0,MINOR
04030,ME,LIMITED,1.0,LIMITED
04032,ME,LIMITED,1.0,LIMITED
04037,ME,MINOR,2.0,MINOR
04038,ME,LIMITED,1.0,LIMITED
04039,ME,LIMITED,1.0,LIMITED
04040,ME,LIMITED,1.0,LIMITED
04041,ME,MINOR,2.0,MINOR
04042,ME,LIMITED,1.0,LIMITED
04043,ME,LIMITED,1.0,LIMITED
04046,ME,LIMITED,1.0,LIMITED
04047,ME,LIMITED,1.0,LIMITED
04048,ME,LIMITED,1.0,LIMITED
04049,ME,LIMITED,1.0,LIMITED
04050,ME,LIMITED,1.0,LIMITED
04051,ME,LIMITED,1.0,LIMITED
04055,ME,MINOR,2.0,MINOR
04056,ME,LIMITED,1.0,LIMITED
04057,ME,LIMITED,1.0,LIMITED
04061,ME,LIMITED,1.0,LIMITED
04062,ME,LIMITED,1.0,LIMITED
04063,ME,LIMITED,1.0,LIMITED
04064,ME,LIMITED,1.0,LIMITED
04068,ME,MINOR,2.0,MINOR
04069,ME,LIMITED,1.0,LIMITED
04070,ME,LIMITED,1.0,LIMITED
04071,ME,MINOR,2.0,MINOR
04072,ME,LIMITED,1.0,LIMITED
04073,ME,LIMITED,1.0,LIMITED
04074,ME,LIMITED,1.0,LIMITED
04076,ME,LIMITED,1.0,LIMITED
04079,ME,LIMITED,1.0,LIMITED
04083,ME,LIMITED,1.0,LIMITED
04084,ME,LIMITED,1.0,LIMITED
04085,ME,LIMITED,1.0,LIMITED
04086,ME,LIMITED,1.0,LIMITED
04087,ME,LIMITED,1.0,LIMITED
04088,ME,LIMITED,1.0,LIMITED
04090,ME,LIMITED,1.0,LIMITED
04091,ME,MINOR,2.0,MINOR
04092,ME,LIMITED,1.0,LIMITED
04093,ME,LIMITED,1.0,LIMITED
04094,ME,LIMITED,1.0,LIMITED
04095,ME,LIMITED,1.0,LIMITED
04096,ME,LIMITED,1.0,LIMITED
04097,ME,LIMITED,1.0,LIMITED
04098,ME,LIMITED,1.0,LIMITED
04101,ME,LIMITED,1.0,LIMITED
04102,ME,LIMITED,1.0,LIMITED
04103,ME,LIMITED,1.0,LIMITED
04104,ME,LIMITED,1.0,LIMITED
04105,ME,LIMITED,1.0,LIMITED
04106,ME,LIMITED,1.0,LIMITED
04107,ME,LIMITED,1.0,LIMITED
04108,ME,LIMITED,1.0,LIMITED
04109,ME,LIMITED,1.0,LIMITED
04110,ME,LIMITED,1.0,LIMITED
04112,ME,LIMITED,1.0,LIMITED
04116,ME,LIMITED,1.0,LIMITED
04210,ME,MINOR,2.0,MINOR
04211,ME,MINOR,2.0,MINOR
04212,ME,MINOR,2.0,MINOR
04216,ME,LIMITED,1.0,LIMITED
04217,ME,LIMITED,1.0,LIMITED
04219,ME,LIMITED,1.0,LIMITED
04220,ME,LIMITED,1.0,LIMITED
04221,ME,LIMITED,1.0,LIMITED
04222,ME,LIMITED,1.0,LIMITED
04224,ME,LIMITED,1.0,LIMITED
04226,ME,LIMITED,1.0,LIMITED
04231,ME,LIMITED,1.0,LIMITED
04236,ME,LIMITED,1.0,LIMITED
04237,ME,LIMITED,1.0,LIMITED
04238,ME,LIMITED,1.0,LIMITED
04239,ME,LIMITED,1.0,LIMITED
04240,ME,MINOR,2.0,MINOR
04241,ME,MINOR,2.0,MINOR
04243,ME,MINOR,2.0,MINOR
04250,ME,LIMITED,1.0,LIMITED
04252,ME,LIMITED,1.0,LIMITED
04253,ME,LIMITED,1.0,LIMITED
04254,ME,LIMITED,1.0,LIMITED
04255,ME,LIMITED,1.0,LIMITED
04256,ME,MINOR,2.0,MINOR
04257,ME,LIMITED,1.0,LIMITED
04258,ME,MINOR,2.0,MINOR
04259,ME,LIMITED,1.0,LIMITED
04260,ME,LIMITED,1.0,LIMITED
04261,ME,LIMITED,1.0,LIMITED
04262,ME,LIMITED,1.0,LIMITED
04263,ME,LIMITED,1.0,LIMITED
04265,ME,LIMITED,1.0,LIMITED
04268,ME,LIMITED,1.0,LIMITED
04270,ME,MINOR,2.0,MINOR
04271,ME,LIMITED,1.0,LIMITED
04274,ME,MINOR,2.0,MINOR
04275,ME,LIMITED,1.0,LIMITED
04276,ME,LIMITED,1.0,LIMITED
04280,ME,LIMITED,1.0,LIMITED
04281,ME,LIMITED,1.0,LIMITED
04282,ME,LIMITED,1.0,LIMITED
04284,ME,LIMITED,1.0,LIMITED
04285,ME,LIMITED,1.0,LIMITED
04287,ME,LIMITED,1.0,LIMITED
04289,ME,LIMITED,1.0,LIMITED
04290,ME,LIMITED,1.0,LIMITED
04292,ME,LIMITED,1.0,LIMITED
04294,ME,LIMITED,1.0,LIMITED
04330,ME,LIMITED,1.0,LIMITED
04332,ME,LIMITED,1.0,LIMITED
04338,ME,LIMITED,1.0,LIMITED
04342,ME,LIMITED,1.0,LIMITED
04344,ME,LIMITED,1.0,LIMITED
04345,ME,LIMITED,1.0,LIMITED
04346,ME,LIMITED,1.0,LIMITED
04347,ME,LIMITED,1.0,LIMITED
04348,ME,LIMITED,1.0,LIMITED
04349,ME,LIMITED,1.0,LIMITED
04350,ME,LIMITED,1.0,LIMITED
04351,ME,LIMITED,1.0,LIMITED
04352,ME,LIMITED,1.0,LIMITED
04353,ME,LIMITED,1.0,LIMITED
04354,ME,LIMITED,1.0,LIMITED
04355,ME,LIMITED,1.0,LIMITED
04357,ME,LIMITED,1.0,LIMITED
04358,ME,LIMITED,1.0,LIMITED
04359,ME,LIMITED,1.0,LIMITED
04360,ME,LIMITED,1.0,LIMITED
04363,ME,LIMITED,1.0,LIMITED
04364,ME,LIMITED,1.0,LIMITED
04401,ME,LIMITED,1.0,LIMITED
04402,ME,LIMITED,1.0,LIMITED
04406,ME,LIMITED,1.0,LIMITED
04408,ME,LIMITED,1.0,LIMITED
04410,ME,LIMITED,1.0,LIMITED
04411,ME,LIMITED,1.0,LIMITED
04412,ME,MINOR,2.0,MINOR
04413,ME,LIMITED,1.0,LIMITED
04414,ME,LIMITED,1.0,LIMITED
04415,ME,LIMITED,1.0,LIMITED
04416,ME,LIMITED,1.0,LIMITED
04417,ME,LIMITED,1.0,LIMITED
04418,ME,LIMITED,1.0,LIMITED
04419,ME,LIMITED,1.0,LIMITED
04421,ME,LIMITED,1.0,LIMITED
04422,ME,LIMITED,1.0,LIMITED
04424,ME,LIMITED,1.0,LIMITED
04426,ME,LIMITED,1.0,LIMITED
04427,ME,LIMITED,1.0,LIMITED
04428,ME,LIMITED,1.0,LIMITED
04429,ME,LIMITED,1.0,LIMITED
04430,ME,LIMITED,1.0,LIMITED
04434,ME,LIMITED,1.0,LIMITED
04435,ME,LIMITED,1.0,LIMITED
04438,ME,MINOR,2.0,MINOR
04441,ME,LIMITED,1.0,LIMITED
04442,ME,LIMITED,1.0,LIMITED
04443,ME,LIMITED,1.0,LIMITED
04444,ME,LIMITED,1.0,LIMITED
04448,ME,LIMITED,1.0,LIMITED
04449,ME,LIMITED,1.0,LIMITED
04450,ME,LIMITED,1.0,LIMITED
04451,ME,LIMITED,1.0,LIMITED
04453,ME,LIMITED,1.0,LIMITED
04454,ME,LIMITED,1.0,LIMITED
04455,ME,LIMITED,1.0,LIMITED
04456,ME,LIMITED,1.0,LIMITED
04457,ME,LIMITED,1.0,LIMITED
04459,ME,LIMITED,1.0,LIMITED
04460,ME,LIMITED,1.0,LIMITED
04461,ME,LIMITED,1.0,LIMITED
04462,ME,LIMITED,1.0,LIMITED
04463,ME,LIMITED,1.0,LIMITED
04464,ME,LIMITED,1.0,LIMITED
04468,ME,LIMITED,1.0,LIMITED
04471,ME,LIMITED,1.0,LIMITED
04472,ME,LIMITED,1.0,LIMITED
04473,ME,MINOR,2.0,MINOR
04474,ME,LIMITED,1.0,LIMITED
04475,ME,LIMITED,1.0,LIMITED
04476,ME,LIMITED,1.0,LIMITED
04478,ME,LIMITED,1.0,LIMITED
04479,ME,LIMITED,1.0,LIMITED
04481,ME,LIMITED,1.0,LIMITED
04485,ME,LIMITED,1.0,LIMITED
04487,ME,LIMITED,1.0,LIMITED
04488,ME,LIMITED,1.0,LIMITED
04489,ME,LIMITED,1.0,LIMITED
04490,ME,LIMITED,1.0,LIMITED
04492,ME,LIMITED,1.0,LIMITED
04493,ME,LIMITED,1.0,LIMITED
04495,ME,LIMITED,1.0,LIMITED
04496,ME,LIMITED,1.0,LIMITED
04497,ME,LIMITED,1.0,LIMITED
04530,ME,LIMITED,1.0,LIMITED
04535,ME,LIMITED,1.0,LIMITED
04537,ME,LIMITED,1.0,LIMITED
04539,ME,LIMITED,1.0,LIMITED
04543,ME,LIMITED,1.0,LIMITED
04547,ME,LIMITED,1.0,LIMITED
04548,ME,LIMITED,1.0,LIMITED
04551,ME,LIMITED,1.0,LIMITED
04553,ME,LIMITED,1.0,LIMITED
04555,ME,LIMITED,1.0,LIMITED
04556,ME,LIMITED,1.0,LIMITED
04562,ME,LIMITED,1.0,LIMITED
04571,ME,LIMITED,1.0,LIMITED
04572,ME,LIMITED,1.0,LIMITED
04573,ME,LIMITED,1.0,LIMITED
04574,ME,LIMITED,1.0,LIMITED
04578,ME,LIMITED,1.0,LIMITED
04579,ME,LIMITED,1.0,LIMITED
04605,ME,LIMITED,1.0,LIMITED
04607,ME,LIMITED,1.0,LIMITED
04609,ME,LIMITED,1.0,LIMITED
04614,ME,LIMITED,1.0,LIMITED
04616,ME,LIMITED,1.0,LIMITED
04617,ME,LIMITED,1.0,LIMITED
04619,ME,LIMITED,1.0,LIMITED
04622,ME,LIMITED,1.0,LIMITED
04623,ME,LIMITED,1.0,LIMITED
04626,ME,LIMITED,1.0,LIMITED
04627,ME,LIMITED,1.0,LIMITED
04628,ME,LIMITED,1.0,LIMITED
04630,ME,LIMITED,1.0,LIMITED
04634,ME,LIMITED,1.0,LIMITED
04640,ME,LIMITED,1.0,LIMITED
04642,ME,LIMITED,1.0,LIMITED
04643,ME,LIMITED,1.0,LIMITED
04648,ME,LIMITED,1.0,LIMITED
04650,ME,LIMITED,1.0,LIMITED
04654,ME,LIMITED,1.0,LIMITED
04657,ME,LIMITED,1.0,LIMITED
04660,ME,LIMITED,1.0,LIMITED
04662,ME,LIMITED,1.0,LIMITED
04664,ME,LIMITED,1.0,LIMITED
04666,ME,LIMITED,1.0,LIMITED
04667,ME,LIMITED,1.0,LIMITED
04668,ME,LIMITED,1.0,LIMITED
04671,ME,LIMITED,1.0,LIMITED
04673,ME,LIMITED,1.0,LIMITED
04674,ME,LIMITED,1.0,LIMITED
04675,ME,LIMITED,1.0,LIMITED
04676,ME,LIMITED,1.0,LIMITED
04677,ME,LIMITED,1.0,LIMITED
04681,ME,LIMITED,1.0,LIMITED
04683,ME,LIMITED,1.0,LIMITED
04684,ME,LIMITED,1.0,LIMITED
04686,ME,LIMITED,1.0,LIMITED
04691,ME,LIMITED,1.0,LIMITED
04693,ME,LIMITED,1.0,LIMITED
04694,ME,LIMITED,1.0,LIMITED
04730,ME,LIMITED,1.0,LIMITED
04732,ME,LIMITED,1.0,LIMITED
04733,ME,LIMITED,1.0,LIMITED
04734,ME,LIMITED,1.0,LIMITED
04735,ME,LIMITED,1.0,LIMITED
04736,ME,LIMITED,1.0,LIMITED
04739,ME,LIMITED,1.0,LIMITED
04740,ME,LIMITED,1.0,LIMITED
04742,ME,LIMITED,1.0,LIMITED
04743,ME,LIMITED,1.0,LIMITED
04744,ME,LIMITED,1.0,LIMITED
04745,ME,LIMITED,1.0,LIMITED
04746,ME,LIMITED,1.0,LIMITED
04747,ME,LIMITED,1.0,LIMITED
04750,ME,LIMITED,1.0,LIMITED
04756,ME,LIMITED,1.0,LIMITED
04757,ME,LIMITED,1.0,LIMITED
04758,ME,LIMITED,1.0,LIMITED
04760,ME,LIMITED,1.0,LIMITED
04761,ME,LIMITED,1.0,LIMITED
04762,ME,LIMITED,1.0,LIMITED
04763,ME,LIMITED,1.0,LIMITED
04764,ME,LIMITED,1.0,LIMITED
04765,ME,LIMITED,1.0,LIMITED
04766,ME,LIMITED,1.0,LIMITED
04768,ME,LIMITED,1.0,LIMITED
04769,ME,LIMITED,1.0,LIMITED
04772,ME,LIMITED,1.0,LIMITED
04773,ME,LIMITED,1.0,LIMITED
04774,ME,LIMITED,1.0,LIMITED
04776,ME,LIMITED,1.0,LIMITED
04777,ME,LIMITED,1.0,LIMITED
04779,ME,LIMITED,1.0,LIMITED
04780,ME,LIMITED,1.0,LIMITED
04781,ME,LIMITED,1.0,LIMITED
04783,ME,LIMITED,1.0,LIMITED
04785,ME,LIMITED,1.0,LIMITED
04786,ME,LIMITED,1.0,LIMITED
04787,ME,LIMITED,1.0,LIMITED
04843,ME,LIMITED,1.0,LIMITED
04847,ME,LIMITED,1.0,LIMITED
04848,ME,LIMITED,1.0,LIMITED
04849,ME,LIMITED,1.0,LIMITED
04856,ME,LIMITED,1.0,LIMITED
04862,ME,LIMITED,1.0,LIMITED
04864,ME,LIMITED,1.0,LIMITED
04901,ME,MINOR,2.0,MINOR
04903,ME,MINOR,2.0,MINOR
04910,ME,LIMITED,1.0,LIMITED
04911,ME,LIMITED,1.0,LIMITED
04912,ME,LIMITED,1.0,LIMITED
04915,ME,LIMITED,1.0,LIMITED
04917,ME,LIMITED,1.0,LIMITED
04918,ME,LIMITED,1.0,LIMITED
04920,ME,LIMITED,1.0,LIMITED
04921,ME,LIMITED,1.0,LIMITED
