NAMELSAD,STUSPS,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Cuming County,NE,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Wahkiakum County,WA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
De Baca County,NM,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lancaster County,NE,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Nuckolls County,NE,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Las Piedras Municipio,PR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Minnehaha County,SD,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Menard County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sierra County,CA,4,MAJOR,202402150600,00Z 02/15/24,00Z 02/18/24
Clinton County,KY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hancock County,OH,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hale County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Clay County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Armstrong County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Allen County,OH,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
McDuffie County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sauk County,WI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Stone County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Wallowa County,OR,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Beaver County,PA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Jasper County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Henry County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Saguache County,CO,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Chatham County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Rich County,UT,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Adair County,OK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lake County,OH,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Salem city,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Montgomery County,VA,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Hamilton County,TN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Otero County,NM,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Catron County,NM,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Marengo County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lincoln County,WY,3,MODERATE,202402150600,00Z 02/15/24,00Z 02/18/24
Barton County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Calhoun County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Poquoson city,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Pocahontas County,WV,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Clay County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
James City County,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Keith County,NE,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Phelps County,NE,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Calcasieu Parish,LA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Union Parish,LA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sequoyah County,OK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
DeKalb County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Steuben County,NY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Forest County,PA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Tangipahoa Parish,LA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Stafford County,VA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Menominee County,MI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Jasper County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Brantley County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lamar County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Steuben County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Orange County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Fayette County,OH,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hampshire County,MA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Allen County,KY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Alamance County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Greenwood County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Suffolk County,MA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Jefferson County,ID,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Gonzales County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Marion County,TN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Alpena County,MI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Wayne County,KY,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
White County,TN,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Fannin County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Doniphan County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Kerr County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hernando County,FL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Wakulla County,FL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Walton County,FL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Chickasaw County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Ketchikan Gateway Borough,AK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Clare County,MI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Republic County,KS,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Volusia County,FL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Canadian County,OK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Quebradillas Municipio,PR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
St. Thomas Island,VI,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Floyd County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Churchill County,NV,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Webster County,NE,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hancock County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hutchinson County,SD,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Crook County,OR,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Franklin County,VT,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Marquette County,MI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Davidson County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Clay County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Knox County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Livingston County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Tioga County,PA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Dakota County,NE,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Leelanau County,MI,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Surry County,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Refugio County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Butler County,OH,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Terrell County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Clayton County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Fremont County,WY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Ohio County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Columbia County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sedgwick County,CO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Musselshell County,MT,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Dauphin County,PA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Moody County,SD,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Putnam County,WV,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sussex County,NJ,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Decatur County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Perry County,IN,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Union County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Boyd County,NE,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Mille Lacs County,MN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Walsh County,ND,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Morgan County,OH,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Portage County,OH,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Uinta County,WY,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Humboldt County,NV,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Jim Hogg County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Cheyenne County,CO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Clackamas County,OR,3,MODERATE,202402150600,00Z 02/15/24,00Z 02/18/24
Polk County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Macon County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Benton County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Morgan County,TN,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Douglas County,SD,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Worcester County,MD,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Wabash County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Huntington County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Scott County,KY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Decatur County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Wabash County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Allen County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Marshall County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Thomas County,NE,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sioux County,ND,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Dimmit County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Fillmore County,MN,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Chester County,SC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lac qui Parle County,MN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Cache County,UT,3,MODERATE,202402150600,00Z 02/15/24,00Z 02/18/24
Pierce County,WI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Charlton County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Polk County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
McLean County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Androscoggin County,ME,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Kootenai County,ID,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Clark County,NV,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Phillips County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Holt County,NE,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Johnson County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
La Crosse County,WI,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Caldwell Parish,LA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Edmonson County,KY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Bond County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Brown County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
McLeod County,MN,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Dunn County,WI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Custer County,CO,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Madison County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Nolan County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Wayne County,PA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Saratoga County,NY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Brazos County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Marshall County,OK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Allegany County,MD,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Wetzel County,WV,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Jackson County,WI,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Clatsop County,OR,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Lewis County,WA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Allegany County,NY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Cedar County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Orange County,IN,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
DeKalb County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Pickens County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Chouteau County,MT,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Brown County,NE,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Campbell County,TN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Franklin County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Baltimore city,MD,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Lyon County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Carroll County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Tensas Parish,LA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Monroe County,TN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hamilton County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Pocahontas County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Gem County,ID,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Independence County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lonoke County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Newton County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Franklin County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hendry County,FL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Taliaferro County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Jefferson County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Meagher County,MT,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
La Plata County,CO,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Bell County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Kemper County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Clark County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Klamath County,OR,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Oswego County,NY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Naranjito Municipio,PR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Cherokee County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Bandera County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Rosebud County,MT,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Union County,NM,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Schoolcraft County,MI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Ulster County,NY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Camden County,NJ,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Jersey County,IL,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Hanover County,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Wallace County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Alger County,MI,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Fulton County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hidalgo County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Robeson County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Newaygo County,MI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Morrow County,OR,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Todd County,MN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Logan County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lincoln County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Miller County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Orange County,FL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
San Juan County,CO,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Franklin County,ID,3,MODERATE,202402150600,00Z 02/15/24,00Z 02/18/24
Carroll County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Riley County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Schleicher County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Russell County,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Caldwell County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Madison County,ID,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Warrick County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Adair County,KY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Gallatin County,KY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Harrison County,KY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sagadahoc County,ME,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Sweet Grass County,MT,3,MODERATE,202402150600,00Z 02/15/24,00Z 02/18/24
Grayson County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Greene County,PA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Northwest Arctic Borough,AK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Ellis County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hale County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Perry County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Colbert County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Pratt County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Bourbon County,KY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Rutherford County,TN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Cook County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lane County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Harper County,OK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Piatt County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Crosby County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Fajardo Municipio,PR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Greene County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Clark County,ID,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Kossuth County,IA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Yabucoa Municipio,PR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Burke County,ND,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Durham County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Harrison County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Keya Paha County,NE,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Webster County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Pope County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Smith County,TN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Henry County,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Alexandria city,VA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Jefferson County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lewis and Clark County,MT,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Duchesne County,UT,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Alfalfa County,OK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Delta County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Trousdale County,TN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Perry County,KY,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Deuel County,SD,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Jackson County,OR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hormigueros Municipio,PR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Zavala County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Banner County,NE,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Madison County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Broward County,FL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Toombs County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sanilac County,MI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Rockwall County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Wayne County,MI,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Nobles County,MN,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Aitkin County,MN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Ramsey County,ND,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Person County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Trego County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Washington County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Eastland County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Issaquena County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
DeWitt County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Angelina County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Saluda County,SC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Maries County,MO,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Arkansas County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lawrence County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Charlottesville city,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Bureau County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Scioto County,OH,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Madison County,NC,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Jerome County,ID,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Vinton County,OH,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
McLennan County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Custer County,ID,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Howard County,IA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Palm Beach County,FL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lincoln County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Butler County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sumner County,TN,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
King and Queen County,VA,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Carroll County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Waynesboro city,VA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Sitka City and Borough,AK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Multnomah County,OR,3,MODERATE,202402150600,00Z 02/15/24,00Z 02/18/24
Grundy County,TN,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Hubbard County,MN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sargent County,ND,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
St. Lawrence County,NY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Reynolds County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sacramento County,CA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Paulding County,OH,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Wells County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Floyd County,VA,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Santa Barbara County,CA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Boone County,WV,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Benton County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Crittenden County,KY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Palo Alto County,IA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Ringgold County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Randolph County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Cecil County,MD,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Warren County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Greeley County,NE,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Jefferson County,NE,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Saline County,NE,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Knott County,KY,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Clinton County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Jackson County,MN,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
